Date,ACN,ADBE,AMD,AKAM,ADS,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,ADP,AVGO,BR,CDNS,CDW,CSCO,CTXS,CTSH,GLW,DXC,FFIV,FIS,FISV,FLT,FLIR,FTNT,IT,GPN,HPE,HPQ,INTC,IBM,INTU,IPGP,JKHY,JNPR,KEYS,KLAC,LRCX,LDOS,MA,MXIM,MCHP,MU,MSFT,MSI,NTAP,NLOK,NVDA,ORCL,PAYX,PAYC,PYPL,QRVO,QCOM,CRM,STX,NOW,SWKS,SNPS,TEL,TXN,VRSN,V,WDC,WU,XRX,XLNX,ZBRA
2010-11-15,0.020294863857590606,-0.001015595318744178,-0.007863688319739603,-0.05143663551828792,-0.003055750657703138,-0.00454811238642483,-0.004676835745107133,-0.00020413069878821855,-0.003213606091586274,0.0015882498005206358,0.0,-0.003687973563552771,-0.00022033815303679205,-0.021383829389405418,0.002338825006892309,-0.0096153757981291,0.0,-0.009925585106600021,-0.013427913329343677,0.003004822110110661,-0.009279714781432524,-0.006402005234682262,-0.03479733196637447,0.0044116569663594785,0.006165007129298905,0.0,0.01369900123275114,0.022427450924145553,0.0028454048364163764,-0.0036361472507504544,0.0,0.007818160931072793,-0.01068262011634169,-0.0006959376071609125,0.003954862424400352,0.021008373974381156,0.010503260901878475,-0.04105013320499373,0.0,-0.0005453104570433132,-0.009710921231601666,-0.0006440282270793185,-0.000986602513155077,0.022953006871551773,0.001788275489146507,-0.03886006762316996,-0.002664918157779139,-0.0062579200794572465,-0.0033265084730452754,0.0,-0.012066252717518822,0.0028249320023812086,0.009729743801351054,0.0,0.0,0.0,-0.012639257912646196,-0.011998998845142772,-0.0028387004956503814,0.0,-0.008642726092531028,-0.00437718689520139,-0.006589266492388113,-0.0032309168084450057,-0.00438468543230619,-0.007538707713161119,-0.01780225792772938,-0.001104166420608177,0.001771545360605753,-0.007132249749672193,-0.00027051736420102834
2010-11-16,-0.006554919408124027,-0.016604532948752526,-0.018494100415856196,-0.012285490946941868,-0.006452583025109648,-0.027214694872130685,-0.00851711970125657,-0.028793134822631017,-0.017750535994268235,-0.011894923923688405,0.0,-0.01708423953214777,-0.017176832757977656,-0.010727165079361778,0.008399657420513185,-0.014563093312173536,0.0,-0.025563966794140414,-0.025970020612616107,-0.02633231725270746,-0.0385671343621693,-0.015463929658803721,-0.030112973748374072,-0.009516794361976944,-0.01982343224987182,0.0,-0.0291607953897719,0.012258037444083936,-0.011034000053516402,-0.019464780378961155,0.0,-0.017395676382099934,-0.010798392164601878,-0.009746368072571454,-0.02778346744696414,-0.018331454527109492,-0.018279606296179085,-0.019801790438071176,0.0,-0.02018537797708686,-0.01404050930605405,-0.018685851573126966,-0.04062916448073062,-0.021557609589642035,-0.012505113128939205,-0.026954216178686208,-0.008832430172538541,-0.016372797046265264,-0.02299279814263222,0.0,-0.029771147296816403,-0.028873235697412958,-0.0149891438087002,0.0,0.0,0.0,-0.010454383437621395,-0.02296929220662336,-0.014234797517916786,0.0,-0.02528332601359007,-0.01119107440138456,-0.02053067653227869,-0.009076502200069059,0.0008807331656808248,-0.017941240835748773,-0.012187739746898685,-0.02598099126649145,-0.024756615048898256,-0.00567117642354531,-0.013531799449960968
2010-11-17,0.0034127726268753378,-0.004135108109596719,-0.013458937677381932,0.022517675595305153,-0.009417094594320163,0.002041988463430844,0.004739467133729303,0.0027333315741022712,-0.003613688511505453,-0.006420777387378451,0.0,0.022016173564745056,-0.0035854503611488786,-0.012048104035320972,-0.0018517395377486423,0.002463110596742979,0.0,-0.0015429148447135832,0.018470951815944492,0.01668021678382048,-0.0005732346564604196,-0.0037083967138745733,-0.008106898117740458,-0.011456287696170353,-0.001103099085622894,0.0,-0.01135519883949132,-0.0031866946078863423,0.011157107579141678,-0.0019852426174239435,0.0,-0.019856122677314847,0.00047490094058133536,-0.0020388537060026524,0.014075355202652018,-0.00724087407450158,-0.00036515345205179184,-0.01633982512527843,0.0,-0.00334057040027802,0.011075769117898204,0.0013134290741998456,0.006478984342470184,0.004496136123715466,0.005174801240122484,-0.016620483247395845,-0.009298735110597978,0.012804081456200489,-0.06528758656569023,0.0,0.01652255584195883,0.01196487747918229,0.0076084232542885655,0.0,0.0,0.0,0.03449761720664046,-0.007836382124785768,0.006498457672016178,0.0,0.024597522080734846,-0.0016167747998691029,-0.000967538086649733,0.011122059923140748,0.008800240471380727,0.0180131792467646,-0.007276017890902375,-0.006243202666372016,0.009972615606248514,0.015209332097377626,0.015912153750820668
2010-11-18,0.005215582534800367,-0.007612433088526105,0.002728510386723393,0.022650964963189857,0.009506619327802168,0.02791913057996287,0.018572969545634033,0.01635568497494777,0.026388841043275546,0.021809597453322116,0.0,0.027777765763739692,0.01799001195974692,0.01910561317063353,-0.01112641743385745,0.025798529396775294,0.0,0.010303797163117245,0.02412864228400924,0.030105241154338325,0.016628442898021012,0.01182403703182655,0.04782192763969517,0.01383207427385158,0.013252298577952848,0.0,0.014449345091667842,0.04092073716583977,0.0056746629594028875,0.024117398925046496,0.0,0.01757372765561893,-0.002846714786747584,0.016977670451684412,0.013669847155288517,0.04414593318846749,0.018261724767708598,0.03835670156100979,0.0,0.02039056769722425,0.029063257102424522,0.01573795791285537,0.03376386478199578,0.03804852685322313,0.01665696083513657,0.026760571798950084,0.010559065959516278,0.029077103471944143,0.0785787866744101,0.0,0.030959622117033625,0.014331920776657459,0.012945326982958916,0.0,0.0,0.0,-0.00541928840709982,0.051021289508263123,0.020085719954519687,0.0,0.03884759785725067,0.021052572241020195,0.022595572652556406,0.018440695872709023,0.013085273047411139,0.01597819190141392,0.02963671905209697,0.018274859245968944,0.04219030506544752,0.011985001276390683,0.006751282966279026
2010-11-19,-0.002707026929683165,0.006276161201549835,0.016326515253891172,0.015791642417338325,0.0021108433191854292,0.015860580866609464,0.01823444687880138,-0.0035073649548406083,-0.005511670207495434,-0.009486600412827562,0.0,-0.06867065579235931,0.002650488524721828,0.0079776670164311,-0.0070321431805417944,-0.0035928964401109598,0.0,0.0,0.015244791966174676,0.008813802375856605,0.005639852305897142,-0.0045444981430464715,0.018089787291775128,0.009587057813336797,0.023614882017752414,0.0,-0.001460596767173361,-0.01904179401362016,0.0037617818391348923,-0.003641255955518119,0.0,0.019189222838353448,0.005709134358748313,0.004779752759858091,-0.06784212877746343,0.008823520749498215,0.00215218057724198,0.010180757480512392,0.0,0.005749187366305364,0.010428295111690522,0.0025822340386554288,0.0057322987284973426,0.025239234490742612,0.010127923049260579,0.013717408114656493,-0.0058048127656433746,-0.0024568744266343367,-0.03125,0.0,0.032282177839749515,-0.005651628671221487,0.007099565194093271,0.0,0.0,0.0,0.005029385505286532,0.18113509076752288,0.0499295522435268,0.0,0.013445496997529949,-0.007137129370651363,0.009153773170307078,0.014612565451220583,0.0002868976302190518,0.001429493877952659,0.05168681199210012,0.014582655799202149,0.00602920811013985,0.0059214432175733744,-0.005364725182160024
2010-11-22,-0.006107183627978019,0.011088000279162902,-0.008032121079618038,0.008479749525415636,0.013771736071810814,-0.0033180401286529992,0.02217173994007715,0.006832336154603436,0.02161528129877266,0.005618025566779705,0.0,0.03079659169173188,0.0041861351479410835,0.029283488039566707,-0.0004724740355470658,-0.015625014328040088,0.0,-0.0025497908148441883,0.03170038569499445,0.011343043910956974,0.009534875939212428,0.00043472495698715363,0.07531168025518453,0.006208867330757872,0.0012422306427632979,0.0,0.000365822328078913,-0.008766458420905288,0.0068707438337898274,-0.00024366894028216013,0.0,0.017886938500812022,0.0052034574867374506,0.0023439263793634257,0.013798849111219091,0.019314823942479853,0.007157984790593819,-0.005182811507615681,0.0,0.008981912197986164,0.0077401365705960234,0.005151254831094354,-0.0019274703336131793,0.006790740852750776,0.0038340043448270578,-0.009472218685912859,0.0015568887483958793,-0.0036948061816491906,0.014768831425206796,0.0,0.000727605431520173,-0.0035523541556651272,0.004229615001090314,0.0,0.0,0.0,-0.0031398517483303134,0.0225976028503605,-0.03951734495793602,0.0,0.02985042155155626,0.013178910209281192,-0.008758331041904488,0.009392395502409112,0.016355822212900994,-0.020636367985130466,-0.007945990683744686,0.0071861687340162295,0.003424860213532943,0.003311630510289376,-0.0024271884612614425
2010-11-23,-0.005234787717177891,-0.033927339299669734,-0.012145705479624791,-0.021421414984604148,0.0004793642184566238,-0.027413311818131558,-0.0069522234887773315,-0.01891840352530416,-0.014775762176466811,-0.009577004172904191,0.0,-0.011203768714727613,-0.012725008957133799,-0.0011532111629082298,-0.0009448329469282646,-0.017093943445829263,0.0,-0.018404557236400332,-0.025286680430602115,-0.00954862263524725,-0.014444890243452635,-0.01542815085150906,-0.021147528545607086,-0.018511745530430224,-0.02215526480977492,0.0,-0.02669129366632983,-0.006948809678294254,-0.006513737228189487,-0.013649069079316511,0.0,0.021733753534154854,-0.007529343439079628,-0.015199966972925694,-0.01953861100486398,-0.02752944473786234,-0.024875625729593454,-0.03096991148045425,0.0,-0.01645548033840516,-0.018348659528760747,-0.01153081486491725,-0.031879817160365365,-0.013490428656431575,-0.008225621919425219,0.013661188837086113,-0.02370750621610762,-0.02842994034187285,-0.026235223701277066,0.0,-0.02325619601280582,-0.03065937607932434,-0.01017905451337553,0.0,0.0,0.0,-0.010919748912674443,0.019094601544604517,-0.036959781838062256,0.0,-0.003220746228056459,-0.011430859516522895,-0.023035512238731126,-0.00806443538709245,-0.02540926412899558,-0.010733588384344017,-0.022248289970599577,-0.01481868556249033,-0.018771280988295724,0.00036642521256191607,0.0010812949179550557
2010-11-24,0.01098191771003032,0.007449417541476988,0.04098356651125812,0.0445990232720721,0.02955273213046694,0.028185982957855682,0.01848252071940415,0.02682881195884823,0.019661307518888282,0.014504555081661596,0.0,0.02934346862173043,0.016444560921257345,0.012317046160435385,0.01654880793362068,0.01490681772867486,0.0,0.013541422068384934,0.035143154569166724,0.011782847593090118,0.023111785662729867,0.013683590643602805,0.026405479930509568,0.015532327970100734,0.022657242006283385,0.0,0.03756589936106103,0.013676854258001025,0.019669094352961602,0.020756772927431832,0.0,-0.01018357528194258,0.014224636206011443,0.018368007935075426,0.02216754675443755,0.06470581882965365,0.017857145683332742,0.030764738502367717,0.0,0.0290730357052984,0.02586382566949985,0.01944223890524932,0.0090807523182459,0.0192314097960804,0.022215138459463546,0.044474382791499734,0.009952207799629909,0.008905531101183639,0.010619492673157094,0.0,0.02455369508267191,0.02022757092321137,0.021631435995742576,0.0,0.0,0.0,0.02059449111985545,0.018736829255756593,0.018826731219379722,0.0,0.05573546747438041,0.025119583839038118,0.025516783919169672,0.01782354348771631,0.028389291069699008,0.01567260206452814,0.027608780410866007,0.017826893345406436,0.026086934026475106,0.014662953107790644,0.009451857962632149
2010-11-26,-0.007920668685562515,0.011267595039523348,-0.009186311794686208,0.009204805980512765,-0.011636973072188028,-0.00841938129037989,-0.014022590126873236,-0.002245368576909268,0.0006355936778699167,-0.0047658189296035935,0.0,-0.006491660746690053,-0.005684525959648856,0.026996516119929703,-0.01023242002575142,-0.009791912234882627,0.0,0.0015417188790649572,0.0016029118754306015,0.001965958236032961,-0.002203578731150846,-0.007402482775199948,0.01878528990604944,-0.00619086040516903,-0.0005317047194337565,0.0,-0.007965166619131825,-0.005334172319338859,-0.007654623428291596,0.006051626912784158,0.0,-0.012345501299927841,-0.0023377221327622877,-0.013099391471878774,-0.002191001647414592,-0.016229258570884753,-0.0032225308785707174,-0.011011258679201497,0.0,-0.008795272290812561,-0.012499686818605915,-0.014621440002900332,-0.011101787604751445,-0.012159824328627611,-0.006374851972838269,-0.015483856201171875,-0.004730050073285419,-0.013871224876818244,-0.006616183039982126,0.0,-0.012345452165797077,-0.00901202972155446,-0.005206647263097497,0.0,0.0,0.0,-0.007696956750532724,0.004546419166729487,-0.012792920188960721,0.0,-0.005738599900313668,-0.0007778510745695133,-0.011968482503814992,-0.01075269801487011,-0.0059154334278839205,-0.0044838748380156,-0.003247475134344424,-0.0065676946122660285,-0.0033898820381855765,-0.0057807662414229855,-0.0016051731293875715
2010-11-29,0.0013688568268526158,-0.0125347740811238,-0.02251656582771544,0.006209968996793158,-0.014599657278319023,-0.0005925281588827769,-0.0022310962002162205,-0.016980397154616744,0.005936450986241626,-0.0007977216824746058,0.0,0.009090900224102638,-0.009234672149539547,-0.003332162328127608,-0.008458754823538084,-0.014833171833483094,0.0,-0.0025656842426097226,-0.019784668024211638,-0.00935856226713272,-0.015461441177546997,-0.010747935322781399,-0.006368488248731818,-0.005862865553689867,-0.005142772099064441,0.0,-0.00802927842948753,-0.00567824292882102,0.0009256025744557306,-0.00866232583057902,0.0,-0.013888831484638486,-0.00046829144709803483,-0.007018481724289871,-0.0021948905699098464,0.011583008998146571,-0.0017958662084744947,-0.005567216520511176,0.0,0.0021510789625061033,-0.009869298722160025,-0.010967900503882078,0.0017435192289594337,0.011035636156732309,-0.006124258737482791,-0.007863688319739603,0.0023765017901229424,-0.006393818241094973,-0.0023503344280720873,0.0,0.011029116868533029,-0.009821720020917857,0.0013955431967080933,0.0,0.0,0.0,-0.008804987196497693,-0.013851774306367526,-0.0021599894311068457,0.0,-0.007310396764727667,0.004281771145045354,-0.01753255776049778,0.0,-0.019268925744787224,-0.017090884309798215,-0.0011848390681146181,-0.015978141256610456,-0.013605798509747524,-0.0032701130456521676,-0.010718154586008222
2010-11-30,-0.01321190689615237,-0.01974616929615336,-0.012195142437976592,0.006557380185027162,0.004938762241075034,-0.011460802444400064,-0.00614844280457838,0.009365260563674926,-0.018051325900235615,-0.007188741914203156,0.0,-0.0064752122542852675,-0.010874388758951303,-0.030089370908957358,-0.02417074006601616,-0.01380171387364626,0.0,-0.014403098037138462,-0.01409920094464312,-0.009903729697684716,-0.00953460608932466,-0.010421384295418279,-0.017141063634771525,-0.008477602568412013,-0.014260236342601429,0.0,-0.013613107898263532,0.011104072854907443,-0.008323072416574373,0.008738017384274821,0.0,-0.015727739006447194,-0.007970035024988387,-0.010007627898664606,-0.012321215673811392,-0.005551694972461885,-0.012817932306440238,0.002357404170219013,0.0,-0.016098754735607845,-0.016251288804424835,-0.0006523410369191351,0.006240210300679339,-0.02392953097700623,-0.013791096426483018,-0.03963014318783331,-0.0019758016295163827,-0.014157149799914115,0.0,0.0,-0.010181724886413446,-0.006245419085299964,-0.00557486308445454,0.0,0.0,0.0,-0.00972927354001829,-0.03191708793417147,-0.03246727199015098,0.0,-0.013565959628847657,-0.004263515746346314,-0.012978685000788581,-0.012422514949521513,-0.008667955187712018,-0.004582875843241463,-0.006524489257808241,-0.012318034021848834,-0.012068814525120541,-0.010937120127692102,-0.013001071669609954
